,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[637, 130, 265, 326]",0.41,0.0,0.09,0.0,0.19,0.01,0.3,,,,,,,,
1,"[454, 126, 309, 378]",0.02,0.0,0.01,0.0,0.1,0.0,0.86,,,,,,,,
2,"[597, 158, 300, 357]",0.3,0.0,0.05,0.0,0.22,0.0,0.43,,,,,,,,
3,"[489, 150, 303, 359]",0.23,0.0,0.1,0.02,0.14,0.0,0.5,,,,,,,,
4,"[613, 231, 318, 375]",0.11,0.0,0.01,0.0,0.1,0.0,0.78,,,,,,,,
5,"[531, 163, 306, 359]",0.27,0.0,0.06,0.03,0.29,0.0,0.35,"[460, 110, 56, 92]",0.03,0.0,0.06,0.13,0.14,0.28,0.37
6,"[638, 195, 297, 355]",0.12,0.0,0.01,0.0,0.08,0.0,0.78,,,,,,,,
7,"[372, 194, 288, 337]",0.03,0.0,0.0,0.58,0.03,0.0,0.36,,,,,,,,
8,"[584, 194, 303, 363]",0.43,0.0,0.03,0.03,0.24,0.02,0.26,,,,,,,,
9,"[596, 177, 300, 343]",0.03,0.0,0.02,0.03,0.14,0.01,0.78,,,,,,,,
10,"[583, 188, 293, 350]",0.02,0.0,0.02,0.0,0.09,0.01,0.86,,,,,,,,
11,"[629, 204, 303, 359]",0.15,0.0,0.04,0.47,0.2,0.12,0.02,,,,,,,,
12,"[770, 194, 343, 409]",0.05,0.0,0.01,0.16,0.14,0.01,0.63,,,,,,,,
13,"[528, 165, 297, 344]",0.02,0.0,0.0,0.04,0.02,0.0,0.92,,,,,,,,
14,"[507, 155, 286, 335]",0.15,0.0,0.01,0.01,0.19,0.0,0.64,,,,,,,,
15,"[734, 216, 370, 418]",0.05,0.0,0.16,0.05,0.16,0.05,0.53,,,,,,,,
16,"[577, 190, 295, 344]",0.12,0.0,0.0,0.0,0.05,0.0,0.82,,,,,,,,
17,"[464, 194, 226, 262]",0.21,0.0,0.03,0.1,0.08,0.01,0.56,,,,,,,,
18,"[594, 159, 329, 383]",0.34,0.0,0.07,0.01,0.39,0.02,0.17,,,,,,,,
19,"[532, 165, 326, 378]",0.06,0.0,0.01,0.0,0.13,0.01,0.79,,,,,,,,
20,"[586, 206, 331, 399]",0.07,0.0,0.03,0.0,0.5,0.0,0.4,,,,,,,,
