,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[542, 142, 188, 263]",0.03,0.0,0.07,0.01,0.16,0.05,0.68,,,,,,,,
1,"[549, 154, 182, 253]",0.05,0.0,0.18,0.02,0.22,0.14,0.39,,,,,,,,
2,"[543, 150, 186, 247]",0.08,0.0,0.14,0.01,0.17,0.16,0.43,,,,,,,,
3,"[551, 144, 180, 246]",0.05,0.0,0.06,0.01,0.12,0.11,0.65,,,,,,,,
4,"[541, 153, 182, 243]",0.13,0.0,0.07,0.01,0.18,0.05,0.56,,,,,,,,
5,"[543, 155, 186, 252]",0.08,0.0,0.08,0.02,0.1,0.26,0.47,,,,,,,,
6,"[535, 172, 186, 244]",0.1,0.0,0.27,0.0,0.16,0.13,0.33,,,,,,,,
7,"[538, 158, 182, 251]",0.05,0.0,0.05,0.01,0.08,0.07,0.73,,,,,,,,
8,"[530, 157, 182, 239]",0.04,0.0,0.04,0.0,0.09,0.04,0.78,,,,,,,,
9,"[536, 165, 187, 241]",0.04,0.0,0.28,0.01,0.1,0.06,0.51,,,,,,,,
10,"[537, 154, 181, 243]",0.15,0.0,0.06,0.0,0.24,0.03,0.52,,,,,,,,
11,"[528, 179, 188, 250]",0.02,0.0,0.1,0.02,0.14,0.04,0.68,,,,,,,,
12,"[520, 177, 195, 263]",0.03,0.0,0.05,0.09,0.06,0.02,0.75,,,,,,,,
13,"[571, 160, 185, 248]",0.02,0.0,0.05,0.07,0.08,0.07,0.72,,,,,,,,
14,"[576, 164, 175, 228]",0.03,0.0,0.07,0.04,0.08,0.02,0.76,,,,,,,,
15,"[570, 175, 174, 229]",0.02,0.0,0.05,0.05,0.11,0.09,0.68,,,,,,,,
16,"[570, 161, 179, 234]",0.07,0.0,0.02,0.01,0.07,0.01,0.82,,,,,,,,
17,"[572, 163, 173, 227]",0.04,0.0,0.03,0.01,0.08,0.06,0.78,,,,,,,,
18,"[587, 157, 175, 234]",0.09,0.0,0.16,0.02,0.12,0.05,0.57,,,,,,,,
19,"[576, 169, 176, 237]",0.05,0.0,0.15,0.02,0.15,0.16,0.46,,,,,,,,
20,"[581, 175, 175, 229]",0.03,0.0,0.03,0.01,0.07,0.0,0.86,,,,,,,,
21,"[578, 174, 174, 223]",0.06,0.0,0.08,0.0,0.11,0.01,0.74,,,,,,,,
22,"[589, 171, 175, 230]",0.07,0.0,0.13,0.01,0.09,0.11,0.6,,,,,,,,
23,"[585, 167, 178, 239]",0.05,0.0,0.09,0.01,0.24,0.04,0.55,,,,,,,,
24,"[578, 160, 178, 236]",0.11,0.0,0.13,0.01,0.15,0.02,0.57,,,,,,,,
25,"[569, 200, 173, 233]",0.03,0.0,0.08,0.06,0.1,0.01,0.72,,,,,,,,
26,"[562, 181, 180, 256]",0.02,0.0,0.04,0.0,0.09,0.01,0.83,,,,,,,,
27,"[571, 161, 175, 256]",0.05,0.0,0.39,0.01,0.1,0.13,0.34,,,,,,,,
28,"[552, 186, 169, 235]",0.03,0.0,0.09,0.02,0.05,0.09,0.71,,,,,,,,
29,"[557, 172, 178, 249]",0.02,0.0,0.08,0.01,0.06,0.11,0.72,,,,,,,,
30,"[578, 177, 169, 229]",0.06,0.0,0.11,0.0,0.18,0.03,0.62,,,,,,,,
31,"[580, 175, 178, 238]",0.07,0.0,0.12,0.0,0.09,0.05,0.67,,,,,,,,
32,"[593, 162, 177, 244]",0.05,0.0,0.11,0.01,0.19,0.22,0.44,,,,,,,,
33,"[589, 184, 178, 248]",0.03,0.0,0.09,0.01,0.08,0.01,0.77,,,,,,,,
34,"[587, 191, 175, 242]",0.02,0.0,0.06,0.01,0.05,0.01,0.85,,,,,,,,
35,"[575, 183, 174, 236]",0.03,0.0,0.05,0.01,0.04,0.06,0.81,,,,,,,,
36,"[588, 165, 174, 235]",0.05,0.0,0.18,0.01,0.19,0.08,0.5,,,,,,,,
37,"[579, 187, 174, 241]",0.1,0.0,0.18,0.01,0.28,0.01,0.43,,,,,,,,
38,"[577, 171, 183, 259]",0.06,0.0,0.15,0.01,0.11,0.09,0.59,,,,,,,,
39,"[592, 158, 183, 258]",0.08,0.0,0.11,0.01,0.07,0.12,0.61,,,,,,,,
40,"[577, 181, 181, 249]",0.04,0.0,0.11,0.02,0.14,0.02,0.68,,,,,,,,
41,"[583, 160, 172, 229]",0.1,0.0,0.07,0.01,0.06,0.01,0.74,,,,,,,,
42,"[566, 176, 175, 237]",0.03,0.0,0.01,0.01,0.02,0.01,0.92,,,,,,,,
43,"[651, 156, 182, 244]",0.04,0.0,0.04,0.04,0.16,0.05,0.68,,,,,,,,
44,"[639, 158, 186, 252]",0.06,0.0,0.08,0.03,0.12,0.05,0.65,,,,,,,,
45,"[641, 156, 185, 252]",0.03,0.0,0.02,0.03,0.04,0.05,0.83,,,,,,,,
46,"[634, 175, 185, 251]",0.07,0.0,0.14,0.01,0.27,0.09,0.41,,,,,,,,
47,"[643, 159, 190, 259]",0.07,0.0,0.13,0.04,0.18,0.25,0.33,,,,,,,,
48,"[572, 170, 186, 252]",0.03,0.0,0.09,0.04,0.11,0.02,0.7,,,,,,,,
49,"[594, 160, 189, 270]",0.04,0.0,0.06,0.09,0.11,0.05,0.64,,,,,,,,
50,"[585, 170, 182, 251]",0.04,0.0,0.06,0.04,0.07,0.08,0.7,,,,,,,,
51,"[569, 167, 185, 233]",0.07,0.0,0.1,0.01,0.09,0.11,0.61,,,,,,,,
52,"[566, 174, 181, 244]",0.07,0.0,0.17,0.04,0.13,0.14,0.46,,,,,,,,
53,"[572, 168, 183, 237]",0.04,0.0,0.22,0.02,0.34,0.11,0.27,,,,,,,,
54,"[556, 153, 196, 259]",0.1,0.0,0.06,0.01,0.26,0.14,0.43,,,,,,,,
55,"[587, 156, 190, 260]",0.04,0.0,0.02,0.0,0.03,0.13,0.78,,,,,,,,
56,"[577, 191, 192, 253]",0.03,0.0,0.15,0.03,0.12,0.03,0.64,,,,,,,,
57,"[577, 182, 182, 250]",0.06,0.0,0.16,0.03,0.42,0.01,0.32,,,,,,,,
58,"[582, 162, 191, 265]",0.05,0.0,0.07,0.01,0.17,0.02,0.69,,,,,,,,
59,"[579, 153, 181, 242]",0.08,0.0,0.04,0.0,0.05,0.06,0.77,,,,,,,,
60,"[571, 136, 191, 270]",0.03,0.0,0.16,0.0,0.2,0.23,0.37,,,,,,,,
61,"[564, 179, 188, 253]",0.02,0.0,0.1,0.04,0.1,0.05,0.7,,,,,,,,
62,"[578, 160, 187, 249]",0.09,0.0,0.04,0.03,0.11,0.1,0.65,"[684, 457, 26, 27]",0.11,0.0,0.23,0.08,0.4,0.01,0.17
63,"[570, 178, 192, 259]",0.06,0.0,0.06,0.11,0.12,0.02,0.64,,,,,,,,
64,"[593, 147, 177, 240]",0.04,0.0,0.02,0.01,0.05,0.02,0.86,,,,,,,,
65,"[577, 158, 185, 244]",0.04,0.0,0.23,0.01,0.12,0.1,0.5,,,,,,,,
66,"[584, 146, 178, 243]",0.1,0.0,0.06,0.01,0.12,0.05,0.66,,,,,,,,
67,"[595, 160, 179, 241]",0.07,0.0,0.19,0.02,0.19,0.05,0.48,,,,,,,,
68,"[559, 182, 185, 248]",0.05,0.0,0.23,0.05,0.13,0.11,0.43,,,,,,,,
69,"[572, 175, 186, 247]",0.01,0.0,0.06,0.04,0.07,0.07,0.76,,,,,,,,
70,"[562, 193, 184, 251]",0.02,0.0,0.07,0.02,0.08,0.02,0.8,,,,,,,,
71,"[582, 150, 182, 246]",0.07,0.0,0.05,0.03,0.08,0.06,0.71,,,,,,,,
72,"[590, 151, 182, 240]",0.11,0.0,0.05,0.01,0.12,0.05,0.68,,,,,,,,
73,"[578, 158, 177, 235]",0.03,0.0,0.1,0.0,0.14,0.02,0.71,,,,,,,,
74,"[557, 166, 183, 239]",0.03,0.0,0.19,0.03,0.22,0.03,0.5,,,,,,,,
75,"[565, 145, 192, 256]",0.03,0.0,0.1,0.01,0.14,0.04,0.69,,,,,,,,
76,"[548, 153, 192, 252]",0.03,0.0,0.02,0.0,0.15,0.01,0.79,,,,,,,,
77,"[566, 172, 183, 242]",0.02,0.0,0.06,0.04,0.07,0.1,0.71,,,,,,,,
78,"[560, 184, 184, 260]",0.02,0.0,0.15,0.01,0.11,0.02,0.69,,,,,,,,
79,"[578, 159, 182, 241]",0.1,0.0,0.04,0.03,0.05,0.06,0.71,,,,,,,,
80,"[579, 181, 187, 262]",0.02,0.0,0.08,0.03,0.07,0.02,0.78,,,,,,,,
81,"[556, 155, 182, 245]",0.06,0.0,0.06,0.01,0.14,0.02,0.71,,,,,,,,
82,"[544, 158, 187, 268]",0.05,0.0,0.1,0.02,0.13,0.23,0.48,,,,,,,,
83,"[542, 180, 191, 261]",0.04,0.0,0.06,0.03,0.1,0.05,0.72,,,,,,,,
84,"[570, 163, 184, 245]",0.07,0.0,0.3,0.06,0.07,0.11,0.38,,,,,,,,
85,"[575, 166, 179, 243]",0.06,0.0,0.11,0.01,0.1,0.04,0.67,,,,,,,,
86,"[577, 166, 190, 253]",0.12,0.0,0.06,0.03,0.14,0.06,0.59,,,,,,,,
87,"[584, 169, 173, 234]",0.08,0.0,0.08,0.04,0.14,0.1,0.57,,,,,,,,
88,"[577, 169, 180, 239]",0.08,0.0,0.09,0.01,0.06,0.1,0.67,,,,,,,,
89,"[581, 157, 181, 241]",0.13,0.0,0.07,0.0,0.19,0.02,0.58,,,,,,,,
90,"[574, 180, 184, 242]",0.04,0.0,0.06,0.06,0.08,0.03,0.73,,,,,,,,
91,"[571, 159, 186, 250]",0.1,0.0,0.1,0.01,0.12,0.04,0.63,,,,,,,,
92,"[561, 173, 193, 260]",0.05,0.0,0.42,0.01,0.31,0.05,0.15,,,,,,,,
93,"[564, 175, 188, 252]",0.08,0.0,0.15,0.06,0.22,0.07,0.42,,,,,,,,
94,"[572, 165, 183, 246]",0.05,0.0,0.04,0.0,0.05,0.03,0.83,,,,,,,,
95,"[555, 145, 186, 253]",0.03,0.0,0.12,0.02,0.19,0.03,0.61,,,,,,,,
96,"[542, 163, 188, 261]",0.04,0.0,0.14,0.11,0.04,0.24,0.43,,,,,,,,
97,"[554, 148, 187, 245]",0.11,0.0,0.17,0.02,0.39,0.09,0.22,,,,,,,,
98,"[548, 161, 185, 269]",0.03,0.0,0.05,0.04,0.05,0.06,0.77,,,,,,,,
99,"[553, 164, 185, 246]",0.11,0.0,0.14,0.02,0.24,0.18,0.31,,,,,,,,
100,"[554, 163, 172, 231]",0.02,0.0,0.06,0.03,0.07,0.06,0.76,,,,,,,,
101,"[541, 178, 188, 260]",0.02,0.0,0.05,0.01,0.07,0.03,0.81,,,,,,,,
102,"[558, 156, 178, 233]",0.11,0.0,0.07,0.02,0.14,0.05,0.6,,,,,,,,
103,"[555, 152, 182, 252]",0.05,0.0,0.13,0.01,0.16,0.18,0.47,,,,,,,,
104,"[536, 161, 186, 248]",0.03,0.0,0.04,0.01,0.04,0.06,0.82,,,,,,,,
105,"[564, 160, 186, 254]",0.05,0.0,0.12,0.02,0.08,0.37,0.36,,,,,,,,
106,"[546, 157, 180, 239]",0.07,0.0,0.08,0.01,0.11,0.03,0.71,,,,,,,,
107,"[547, 168, 181, 258]",0.09,0.0,0.23,0.02,0.16,0.06,0.43,,,,,,,,
108,"[549, 161, 184, 254]",0.08,0.0,0.28,0.01,0.14,0.08,0.41,,,,,,,,
109,"[539, 177, 184, 254]",0.08,0.0,0.1,0.02,0.21,0.02,0.57,,,,,,,,
110,"[531, 180, 190, 259]",0.01,0.0,0.02,0.03,0.05,0.01,0.86,,,,,,,,
111,"[551, 158, 176, 240]",0.21,0.0,0.09,0.01,0.09,0.06,0.53,,,,,,,,
112,"[540, 166, 183, 242]",0.04,0.0,0.05,0.02,0.12,0.13,0.64,,,,,,,,
113,"[557, 155, 189, 253]",0.12,0.0,0.09,0.01,0.26,0.19,0.33,,,,,,,,
114,"[551, 163, 183, 245]",0.08,0.0,0.06,0.01,0.12,0.07,0.66,,,,,,,,
115,"[559, 151, 182, 247]",0.14,0.0,0.08,0.01,0.1,0.13,0.53,,,,,,,,
116,"[556, 159, 190, 261]",0.02,0.0,0.04,0.05,0.04,0.06,0.78,,,,,,,,
117,"[554, 162, 180, 241]",0.04,0.0,0.05,0.01,0.06,0.03,0.81,,,,,,,,
118,"[601, 162, 188, 259]",0.04,0.0,0.13,0.05,0.11,0.23,0.44,,,,,,,,
119,"[603, 172, 182, 246]",0.05,0.0,0.15,0.06,0.29,0.13,0.32,,,,,,,,
120,"[605, 143, 184, 251]",0.06,0.0,0.06,0.01,0.15,0.04,0.68,,,,,,,,
121,"[602, 155, 181, 240]",0.02,0.0,0.05,0.01,0.22,0.0,0.7,,,,,,,,
122,"[581, 176, 188, 261]",0.08,0.0,0.08,0.01,0.22,0.01,0.6,,,,,,,,
