,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[554, 109, 218, 289]",0.2,0.0,0.04,0.0,0.13,0.0,0.63,,,,,,,,
1,"[640, 136, 204, 259]",0.04,0.0,0.15,0.36,0.14,0.0,0.3,,,,,,,,
2,"[630, 185, 198, 248]",0.42,0.0,0.24,0.01,0.3,0.0,0.03,,,,,,,,
3,"[616, 208, 188, 246]",0.34,0.0,0.15,0.0,0.46,0.0,0.05,,,,,,,,
4,"[600, 202, 195, 245]",0.39,0.0,0.17,0.01,0.41,0.0,0.01,,,,,,,,
5,"[699, 59, 206, 276]",0.17,0.0,0.27,0.0,0.38,0.02,0.18,,,,,,,,
6,"[674, 73, 201, 283]",0.2,0.0,0.15,0.02,0.09,0.01,0.52,,,,,,,,
7,"[611, 154, 191, 254]",0.11,0.0,0.12,0.12,0.31,0.0,0.33,,,,,,,,
8,"[752, 64, 208, 270]",0.06,0.0,0.09,0.0,0.1,0.0,0.75,,,,,,,,
9,"[599, 75, 195, 263]",0.06,0.0,0.01,0.01,0.03,0.0,0.88,,,,,,,,
10,"[593, 99, 204, 284]",0.71,0.0,0.14,0.01,0.09,0.02,0.02,,,,,,,,
11,"[619, 133, 205, 277]",0.11,0.0,0.21,0.01,0.41,0.01,0.26,,,,,,,,
12,"[651, 82, 219, 291]",0.05,0.0,0.01,0.0,0.06,0.0,0.87,,,,,,,,
13,"[628, 116, 222, 291]",0.18,0.0,0.01,0.0,0.19,0.0,0.62,,,,,,,,
14,"[633, 117, 222, 284]",0.19,0.0,0.16,0.01,0.34,0.0,0.3,,,,,,,,
15,"[594, 192, 209, 254]",0.16,0.0,0.24,0.0,0.58,0.0,0.02,,,,,,,,
16,"[611, 83, 216, 282]",0.04,0.0,0.3,0.0,0.48,0.0,0.18,,,,,,,,
17,"[608, 170, 191, 253]",0.14,0.0,0.33,0.02,0.39,0.0,0.12,,,,,,,,
18,"[624, 66, 224, 286]",0.05,0.0,0.17,0.0,0.2,0.01,0.57,,,,,,,,
19,"[610, 82, 196, 266]",0.76,0.0,0.04,0.02,0.12,0.0,0.06,,,,,,,,
20,"[693, 83, 218, 284]",0.1,0.03,0.05,0.0,0.21,0.0,0.6,,,,,,,,
21,"[607, 172, 221, 272]",0.15,0.0,0.23,0.04,0.39,0.0,0.18,,,,,,,,
22,"[614, 140, 207, 290]",0.3,0.0,0.24,0.04,0.17,0.0,0.24,,,,,,,,
23,"[683, 138, 207, 278]",0.06,0.0,0.13,0.08,0.29,0.01,0.44,,,,,,,,
24,"[655, 75, 217, 283]",0.03,0.0,0.23,0.0,0.57,0.01,0.17,,,,,,,,
25,"[623, 185, 210, 260]",0.09,0.0,0.21,0.01,0.65,0.0,0.04,,,,,,,,
26,"[614, 121, 197, 277]",0.28,0.0,0.16,0.03,0.07,0.01,0.46,,,,,,,,
27,"[545, 158, 182, 247]",0.12,0.0,0.16,0.09,0.13,0.0,0.5,,,,,,,,
28,"[746, 59, 211, 290]",0.05,0.0,0.02,0.85,0.02,0.0,0.06,,,,,,,,
29,"[697, 182, 205, 252]",0.12,0.0,0.17,0.07,0.55,0.0,0.09,,,,,,,,
30,"[674, 120, 201, 267]",0.05,0.0,0.18,0.08,0.19,0.01,0.5,,,,,,,,
31,"[627, 161, 195, 272]",0.17,0.0,0.3,0.17,0.18,0.0,0.18,,,,,,,,
32,"[600, 111, 194, 279]",0.04,0.0,0.07,0.11,0.06,0.0,0.72,,,,,,,,
33,"[592, 142, 192, 270]",0.13,0.0,0.23,0.12,0.2,0.01,0.32,,,,,,,,
34,"[762, 55, 194, 265]",0.14,0.0,0.61,0.0,0.2,0.03,0.02,,,,,,,,
35,"[692, 59, 207, 283]",0.3,0.0,0.36,0.09,0.13,0.02,0.1,,,,,,,,
36,"[669, 193, 197, 236]",0.17,0.0,0.34,0.04,0.27,0.0,0.17,,,,,,,,
37,"[718, 81, 209, 270]",0.04,0.0,0.12,0.0,0.26,0.0,0.58,,,,,,,,
38,"[663, 209, 205, 242]",0.2,0.0,0.2,0.02,0.48,0.0,0.1,,,,,,,,
39,"[667, 188, 209, 257]",0.3,0.0,0.2,0.02,0.37,0.0,0.11,,,,,,,,
40,"[712, 85, 198, 276]",0.25,0.0,0.09,0.06,0.31,0.0,0.28,,,,,,,,
41,"[622, 165, 199, 268]",0.18,0.0,0.22,0.02,0.3,0.0,0.29,,,,,,,,
42,"[618, 149, 208, 281]",0.28,0.0,0.36,0.0,0.32,0.01,0.02,,,,,,,,
43,"[642, 87, 219, 282]",0.24,0.0,0.44,0.0,0.19,0.03,0.11,,,,,,,,
44,"[603, 89, 205, 287]",0.33,0.0,0.24,0.03,0.24,0.02,0.14,,,,,,,,
45,"[607, 100, 207, 268]",0.18,0.0,0.11,0.05,0.37,0.01,0.29,,,,,,,,
46,"[755, 64, 204, 285]",0.21,0.0,0.08,0.0,0.34,0.0,0.36,,,,,,,,
